91010
4851
56937
6498
51363
57561
137835
57565
613
22898
26136
6402
23220
4641
5567
84159
11320
64781
4299
118429
57688
23158
51316
6497
400581///10750
22837
2213
10150
23135
7040
2180
22906
222255
4609
4242
8440
64114
30845
1889
767557///90196
79939
64167
100529207///117584
27115
3662
865
10750
1657
10800
29933
79567
64750
148867
847
5257
6760
1786
6711
9806
79603
23175
9619
5243
81553
56172
5244
91647
9938
54880///54880
27075
9448
80183
84807
25840
868
26472///3985
9674
2004
1195
11119
89857
9663
9697
9282
9750
29760
5339
4125
1739
9712
11191///5728
8482
8682
11108
659
5306
440275
374470
5788
54920
143
56987
100130713
604
4790
53373
3431
4853
3635
3112
64784
283149
6844
26191
7884
221472
117289
219285
56942
9057
5452
132299
5272
9263
2683
57700
54899
3710
64764
80853
199786
23529
100528016///1500
51690
116843
56204
2550
23522
57620
388372///9560///6351///388372
3008
10509
163050///57474
3295
196527
241
9404
23214
158830
9516
7514
197370
9107
9447
128346
6533
643
6856
7903
6518
10659
23141
3423
4144
114836
401548
54509
116224///116224
147040///9744
23387
286257
894
8564
90007
100289574///400322///283755///8924
57446
5580
55858
10493
26040
26051
55915
113791
6309
11262
57162
10672///10672
51320
811
10346
55081
54497
6655
94241
641
53335
10125
643866
3021
472
9770
5079
23484
8609
1108
6713
23347
2000
6397
283578
84961
51599
440248///400322///283755///8924
2589
4208
9397
56829
114882
79572
8013
64174
4939
27086
57396
5770
7402
79718
79026
100289574///440248///400322///283755///8924
3514
23151
201799
4773///4773
388650
84456
58191
1879///5159
1874
93627
54704
60481
54440
100129482
8942
5209
283232
84636
103910
10287
64092
23545
4689
9535
23760
100506990
11031
406947///114614
2268
55619
92400
23593
57217
9972
57728
1043
8030
81556
1785
9786
64926
3676
5525
282809
23064
25902
2010
2313
81671
9896
81894
130814
4064
6513
196394
54468
8556
57531
58986
1891
55643
4217
10090
5728
101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832
5140
84888
8879
9818
54847
54739
654321
9114
8850
5287
9103///2213
80195
22877
121506
9929
84132
8650
80856
115350
9567
3895
55151
344787
5150
5641
4775
27161
6938
219972
5330
63897
4794
50484
1831
10365
80237
28231
10307
9679
51768
51317
259230
100526837///100526836///81567///63915
3428
28387
8514
6305
6195
3660
340547
63901
5286
84062
51455
10625
11159///11158
81614
55571
6786
9792
6627
55920
7110
57459
4351
79228
54800
91404
9919
11040
50802///3514
3111
100996763///388677///4853
100287934///100287497
1316
84162
26772
340348
22890
80821
399665
23062
153241
100129831
6811
3683
8202
10320
100533970///5026
23317
9188
8861
23240
100529144///79585
84460
25932
55974
8115
29
92241
7090
50862
56990
11342
120
64863
468
8509
153830
81631
156
10048
84916
79677
25973
55254
9522
57533
6850
80208
7368
7706
6304
79158
9110
80765
6203
476
2713///2710
1901
55339
1965
54407
9669
100131541
26512
79730
11168
51564
90673///57594
56940
9819
23637
348654
201562///201562
9766
11177
2648
7541
25816
5790
3720
5933
51596
1911
151556
1512
6775
6717
401207
219402
7874
10396
51177
7128
115123
6601
4735
10171
23499
84678
7283
10254
3512
6610
220972
30001
3559
26037
57169
57704
953
79961
55275
7405
1269
57805
6733
596
22919
427
9581
1389
23231
56477
57609
55174
54545
23518
9725
10724
490
90324
3151
23097
8364
79703
26003
6432
22930
204851
51274
81606
55843
2976
6772
4898
921
84068
27340
8546
9874
55437
2319
334
23603
58513
79368
23169
64005
23012
27315
79573
400464
9513
79789
7408
6776
388325
55536
64744
80351
23370
23585
23229
6526
23586
11236
100133941
84824
11201
359948
56674
9652
5717
27090
9969
57181
143686
83606
113251
100996928///51631
81565
162
473
55191
25870
219988
677820
1398
122060
10808
9640
57646
84522
9692
8467
3725
9772
2932
339287
9870
285440
9859
3708
10059
2628
22955
80012
5813
56681
55213
54861
9159
149603
8027
4154
201595
23118
9382
80709
11313
1213
57153
54103
56888
965
3988
414062///6349///6348
5921
240
23304
57157
91782
8743
9214
10527
56261
81793
29066
348378
140690///6672///3146
27072
199746
23067
386593///1375///1120
9730
7091
55335
8925
8491
3836
8832
6421
2035
147138
50618
84641
10616
100505549
8944///6189
1843
6768
79786
723972///23520///8125
8519
79726
4919
64332
6836
6894
11231
9994
60436
283876
123355
6777
91351
51646
728613///10016
654346///284194///3965
9761
6773
5189
23511
10163
1655
55114
6643
8239
55604
3632
256236
64116
3416
27071
153020
128077
8935
3588///3588
81619
51429
57658
8933
5142
3983
79415
23648
9711
7264
5501
79064
6039
205564
28402///28309
26286
493753
96459
3732
7423
2539
6427
107987457///170954
8906
407008
80063
4677
55013
54926
4534
55813
55016
23
79694
83732
527
5518
79958
79980
130340
374393
91607
8428
1477
2113
8028
5607
81502
57337
83642
137492
51669
11270
5565
27249
157
7694
5062
163050
23476
246175
4124
23207
79627
100652781///440352///92017
4067
154743
51095
63940
28968
84343
1147
9976
23530
7048
8495
267
2595///825
133418
9276
3839
6009
81034
6734
388512
9517
131583
9588
2590
25875
29945
6239
26092
49854
8354
2879
3838
29068
5165
339487
23186
374395
1130
22864
55288
8367
6503
84186
256364
26973
26789
10181
79868
10973
255394
6843
11142
84938
9043
9840
8883
8895
112616
57410
1959
84337
22980
51246
55024
11052
1981
2969
3052
100125556///729375///653113///645332///196483///85002///55199
5878
767558///136319
5877
100534593///8675
6612
64121
8878
864
79912
23506
7328
6709
79932
22889
55183
6502
8737
25842
81
11284
11322
10847
55609
6079
8204
54534
57804
5610
115825
100131827
58485
2752
84859
51752
7430///6098
